Africa	Bassar	9.2502	0.7821	Africa/Lome	tg
Africa	Bassila	9.0081	1.6654	Africa/Porto-Novo	bj
Africa	Basyūn	30.9398	30.8134	Africa/Cairo	eg
Africa	Bata	1.8639	9.7658	Africa/Malabo	gq
Africa	Batna	35.5560	6.1741	Africa/Algiers	dz
Africa	Batouri	4.4333	14.3667	Africa/Douala	cm
Africa	Batī	11.1915	40.0168	Africa/Addis_Ababa	et
Africa	Bauchi	10.3103	9.8439	Africa/Lagos	ng
Africa	Baudhuinville	-7.0841	29.7368	Africa/Lubumbashi	cd
Africa	Bawku	11.0593	-0.2425	Africa/Accra	gh
Africa	Baía Farta	-12.6042	13.1967	Africa/Luanda	ao
Africa	Bealanana	-14.5433	48.7498	Indian/Antananarivo	mg
Africa	Beau Bassin-Rose Hill	-20.2333	57.4661	Indian/Mauritius	mu
Africa	Beaufort West	-32.3567	22.5830	Africa/Johannesburg	za
Africa	Bedelē	8.4560	36.3530	Africa/Addis_Ababa	et
Africa	Bedēsa	8.9000	40.7833	Africa/Addis_Ababa	et
Africa	Begoro	6.3871	-0.3774	Africa/Accra	gh
Africa	Beira	-19.8436	34.8389	Africa/Maputo	mz
Africa	Beitbridge	-22.2167	30.0000	Africa/Harare	zw
Africa	Bejaâd	32.7713	-6.3923	Africa/Casablanca	ma
Africa	Bekwai	6.4520	-1.5787	Africa/Accra	gh
Africa	Bek’ojī	7.5333	39.2500	Africa/Addis_Ababa	et
Africa	Bela Bela	-24.8833	28.2833	Africa/Johannesburg	za
Africa	Beledweyne	4.7358	45.2036	Africa/Mogadishu	so
Africa	Bembèrèkè	10.2283	2.6633	Africa/Porto-Novo	bj
Africa	Ben Ahmed	33.0663	-7.2416	Africa/Casablanca	ma
Africa	Ben Gardane	33.1378	11.2196	Africa/Tunis	tn
Africa	Ben Guerir	32.2409	-7.9540	Africa/Casablanca	ma
Africa	Ben Jerrar	30.2622	-9.5038	Africa/Casablanca	ma
Africa	Ben Mehidi	36.7697	7.9064	Africa/Algiers	dz
Africa	Bende	5.5587	7.6336	Africa/Lagos	ng
Africa	Benghazi	32.1149	20.0686	Africa/Tripoli	ly
Africa	Benguela	-12.5767	13.4027	Africa/Luanda	ao
Africa	Beni	0.4911	29.4731	Africa/Lubumbashi	cd
Africa	Beni Douala	36.6195	4.0828	Africa/Algiers	dz
Africa	Beni Mellal	32.3372	-6.3498	Africa/Casablanca	ma
Africa	Beni Mered	36.5239	2.8613	Africa/Algiers	dz
Africa	Beni Saf	35.3010	-1.3823	Africa/Algiers	dz
Africa	Benin City	6.3381	5.6258	Africa/Lagos	ng
Africa	Benoni	-26.1885	28.3208	Africa/Johannesburg	za
Africa	Benslimane	33.6160	-7.1215	Africa/Casablanca	ma
Africa	Berber	18.0216	33.9830	Africa/Khartoum	sd
Africa	Berbera	10.4396	45.0143	Africa/Mogadishu	so
Africa	Berbérati	4.2612	15.7922	Africa/Bangui	cf
Africa	Berekum	7.4534	-2.5840	Africa/Accra	gh
Africa	Berkane	34.9200	-2.3200	Africa/Casablanca	ma
Africa	Berrechid	33.2655	-7.5875	Africa/Casablanca	ma
Africa	Berriane	32.8265	3.7669	Africa/Algiers	dz
Africa	Berrouaghia	36.1352	2.9108	Africa/Algiers	dz
Africa	Bertoua	4.5773	13.6846	Africa/Douala	cm
Africa	Besbes	36.7022	7.8472	Africa/Algiers	dz
Africa	Betafo	-19.8333	46.8500	Indian/Antananarivo	mg
Africa	Bethal	-26.4579	29.4655	Africa/Johannesburg	za
Africa	Bethlehem	-28.2308	28.3071	Africa/Johannesburg	za
Africa	Betioky	-23.7206	44.3807	Indian/Antananarivo	mg
Africa	Bhisho	-32.8472	27.4422	Africa/Johannesburg	za
Africa	Bibiani	6.4520	-2.3163	Africa/Accra	gh
Africa	Bibā	28.9241	30.9854	Africa/Cairo	eg
Africa	Bichena	10.4500	38.2000	Africa/Addis_Ababa	et
Africa	Bida	9.0804	6.0099	Africa/Lagos	ng
Africa	Bignona	12.8103	-16.2264	Africa/Dakar	sn
Africa	Biharamulo	-2.6319	31.3089	Africa/Dar_es_Salaam	tz
Africa	Bilbeis	30.4204	31.5622	Africa/Cairo	eg
Africa	Bilqās	31.2145	31.3580	Africa/Cairo	eg
Africa	Biltine	14.5273	20.9260	Africa/Ndjamena	td
Africa	Bimbila	8.8549	0.0592	Africa/Accra	gh
Africa	Bimbo	4.2567	18.4158	Africa/Bangui	cf
Africa	Bindura	-17.3019	31.3306	Africa/Harare	zw
Africa	Binga	2.3735	20.4977	Africa/Kinshasa	cd
Africa	Bingerville	5.3558	-3.8854	Africa/Abidjan	ci
Africa	Bir Jdid	33.3736	-7.9946	Africa/Casablanca	ma
Africa	Bir el Ater	34.7449	8.0602	Africa/Algiers	dz
Africa	Bir el Djir	35.7200	-0.5450	Africa/Algiers	dz
Africa	Birine	35.6350	3.2250	Africa/Algiers	dz
Africa	Birkat as Sab‘	30.6291	31.0824	Africa/Cairo	eg
Africa	Birni N Konni	13.7960	5.2503	Africa/Niamey	ne
Africa	Birnin Kebbi	12.4539	4.1975	Africa/Lagos	ng
Africa	Birnin Kudu	11.4521	9.4786	Africa/Lagos	ng
Africa	Bishoftu	8.7523	38.9785	Africa/Addis_Ababa	et
Africa	Biskra	34.8504	5.7280	Africa/Algiers	dz
Africa	Bissikrima	10.8500	-10.9333	Africa/Conakry	gn
Africa	Bitam	2.0760	11.5007	Africa/Libreville	ga
Africa	Bitkine	11.9801	18.2138	Africa/Ndjamena	td
Africa	Bittou	11.2581	-0.3061	Africa/Ouagadougou	bf
