bolingbrook	Woodridge	North America	41.7470	-88.0503
bonao	Piedra Blanca	North America	18.8443	-70.3169
bonita-springs	Naples Park	North America	26.2617	-81.8093
boston	Allston	North America	42.3584	-71.1259
boston	Back Bay	North America	42.3501	-71.0870
boston	Cambridgeport	North America	42.3584	-71.1037
boston	Charlestown	North America	42.3779	-71.0620
boston	East Boston	North America	42.3751	-71.0392
boston	Fenway/Kenmore	North America	42.3449	-71.1002
boston	Orient Heights	North America	42.3876	-71.0037
boston	Somerville	North America	42.3876	-71.0995
boston	South Boston	North America	42.3334	-71.0495
boston	Suffolk Downs Station	North America	42.3898	-70.9978
boston	Union Square	North America	42.3797	-71.0965
boston	Winthrop	North America	42.3751	-70.9828
bothell	Alderwood Manor	North America	47.8080	-122.2610
bothell	Bothell West	North America	47.8053	-122.2406
bothell	Brier	North America	47.7845	-122.2743
bothell	Kenmore	North America	47.7573	-122.2440
bothell	Kingsgate	North America	47.7270	-122.1796
bothell	Woodinville	North America	47.7543	-122.1635
boulder	Gunbarrel	North America	40.0633	-105.1711
bountiful	North Salt Lake	North America	40.8486	-111.9069
bountiful	West Bountiful	North America	40.8938	-111.9019
bountiful	Woods Cross	North America	40.8716	-111.8922
bowie	Brock Hall	North America	38.8501	-76.7611
bowie	Glenn Dale	North America	38.9876	-76.8205
bowie	Lake Arbor	North America	38.9079	-76.8297
bowie	Mitchellville	North America	38.9200	-76.8080
bradenton	Bayshore Gardens	North America	27.4253	-82.5904
bradenton	Longboat Key	North America	27.4125	-82.6590
bradenton	Palmetto	North America	27.5214	-82.5723
bradenton	South Bradenton	North America	27.4631	-82.5818
bradenton	West Samoset	North America	27.4695	-82.5568
brandon	Bloomingdale	North America	27.8936	-82.2404
brandon	Fish Hawk	North America	27.8506	-82.2109
brandon	Seffner	North America	27.9836	-82.2756
brandon	Valrico	North America	27.9379	-82.2364
branford	Branford Center	North America	41.2774	-72.8151
branford	East Haven	North America	41.2762	-72.8684
branford	North Branford	North America	41.3276	-72.7673
bremerton	East Port Orchard	North America	47.5234	-122.6243
bremerton	Port Orchard	North America	47.5404	-122.6363
bremerton	Silverdale	North America	47.6445	-122.6949
bremerton	Tracyton	North America	47.6090	-122.6551
brentwood	Central Islip	North America	40.7906	-73.2018
brentwood	North Bay Shore	North America	40.7530	-73.2602
brick	Manasquan	North America	40.1262	-74.0493
brick	Point Pleasant	North America	40.0832	-74.0682
brick	Ramtown	North America	40.1210	-74.1437
bridgetown	Four Cross Roads	North America	13.1702	-59.5219
bridgetown	Holetown	North America	13.1867	-59.6381
bridgetown	Oistins	North America	13.0707	-59.5464
bridgetown	Welchman Hall	North America	13.1868	-59.5766
bridgewater	Bedminster	North America	40.6807	-74.6454
bridgewater	Bradley Gardens	North America	40.5629	-74.6546
bridgewater	Finderne	North America	40.5632	-74.5777
bridgewater	Green Knoll	North America	40.6001	-74.6121
bridgewater	Martinsville	North America	40.6012	-74.5590
bridgewater	Raritan	North America	40.5695	-74.6329
brighton-(us)	Fort Lupton	North America	40.0847	-104.8130
brockton	East Bridgewater	North America	42.0334	-70.9592
brockton	West Bridgewater	North America	42.0190	-71.0078
brookfield	Elm Grove	North America	43.0431	-88.0790
brookhaven	Chamblee	North America	33.8920	-84.2988
brookhaven	Doraville	North America	33.8982	-84.2833
brookhaven	North Decatur	North America	33.7904	-84.3060
brookhaven	North Druid Hills	North America	33.8168	-84.3133
brooklyn	Bensonhurst	North America	40.6018	-73.9940
brooklyn	Borough Park	North America	40.6340	-73.9968
brooklyn	Bushwick	North America	40.6943	-73.9188
brooklyn	Canarsie	North America	40.6437	-73.9007
brooklyn	East Flatbush	North America	40.6537	-73.9304
brooklyn	Flatbush	North America	40.6521	-73.9590
brooklyn	Flatlands	North America	40.6212	-73.9349
brooklyn	Gravesend	North America	40.5976	-73.9651
brooklyn	Park Slope	North America	40.6701	-73.9860
brooklyn	Ridgewood	North America	40.7001	-73.9057
brooklyn	Sheepshead Bay	North America	40.5912	-73.9446
brooklyn	Sunset Park	North America	40.6455	-74.0124
brooklyn-park	Brooklyn Center	North America	45.0761	-93.3327
brooklyn-park	Crystal	North America	45.0327	-93.3602
brooklyn-park	New Hope	North America	45.0380	-93.3866
brooklyn-park	Robbinsdale	North America	45.0322	-93.3386
brossard	La Prairie	North America	45.4168	-73.4992
brossard	Saint-Philippe	North America	45.3760	-73.4811
buena-park	La Mirada	North America	33.9172	-118.0120
buenaventura-lakes	Meadow Woods	North America	28.3856	-81.3665
buenaventura-lakes	Southchase	North America	28.3931	-81.3834
buffalo	Fort Erie	North America	42.9001	-78.9329
buffalo-grove	Lincolnshire	North America	42.1900	-87.9084
buffalo-grove	Long Grove	North America	42.1784	-87.9978
bullhead-city	Laughlin	North America	35.1678	-114.5730
burien	Boulevard Park	North America	47.5130	-122.3170
burien	Normandy Park	North America	47.4362	-122.3407
burien	White Center	North America	47.5173	-122.3548
burke	Fairfax Station	North America	38.8010	-77.3255
burke	Kings Park West	North America	38.8144	-77.2958
burleson	Crowley	North America	32.5790	-97.3625
burleson	Everman	North America	32.6310	-97.2892
burleson	Joshua	North America	32.4615	-97.3881
burleson	Rendon	North America	32.5763	-97.2414
burlington	Waterdown	North America	43.3334	-79.8829
burlington-(us)	Elon	North America	36.1029	-79.5067
burnaby	Brentwood Park	North America	49.2750	-122.9917
burnaby	Cameron	North America	49.2562	-122.9067
burnaby	Champlain Heights	North America	49.2092	-123.0260
burnaby	Douglas-Gilpin	North America	49.2444	-122.9822
burnaby	Garden Village	North America	49.2333	-123.0000
burnaby	Hastings-Sunrise	North America	49.2833	-123.0333
burnaby	Lochdale	North America	49.2737	-122.9648
burnaby	Metrotown	North America	49.2250	-123.0000
burnaby	Renfrew Heights	North America	49.2545	-123.0316
burnaby	Renfrew-Collingwood	North America	49.2450	-123.0376
burnaby	South Slope	North America	49.2167	-123.0000
burnaby	Willingdon Heights	North America	49.2750	-123.0083
burnsville	Savage	North America	44.7791	-93.3363
burton	Grand Blanc	North America	42.9275	-83.6299
cabaiguan	Guayos	North America	22.0489	-79.4610
cabo-san-lucas	Colonia del Sol	North America	22.9127	-109.9266
cabo-san-lucas	Las Palmas	North America	22.9367	-109.9424
cadereyta-jimenez	Cadereyta	North America	25.5833	-99.9833
caguas	Aguas Buenas	North America	18.2569	-66.1029
caguas	Gurabo	North America	18.2544	-65.9729
caledon	Erin	North America	43.7729	-80.0644
calgary	Acadia	North America	50.9717	-114.0569
calgary	Beddington Heights	North America	51.1292	-114.0792
calgary	Beltline	North America	51.0395	-114.0709
calgary	Bowness	North America	51.0834	-114.1687
calgary	Centre City	North America	51.0451	-114.0743
calgary	Dalhousie	North America	51.1116	-114.1588
calgary	Downtown Commercial Core	North America	51.0472	-114.0700
calgary	Edgemont	North America	51.1256	-114.1488
calgary	Huntington Hills	North America	51.1167	-114.0667
calgary	Riverbend	North America	50.9750	-114.0139
calgary	Thorncliffe	North America	51.1028	-114.0667
calgary	Varsity	North America	51.0917	-114.1556
calpulalpan	Ciudad de Nanacamilpa	North America	19.4934	-98.5366
cambridge-(ca)	Blair Road	North America	43.3711	-80.3345
cambridge-(ca)	Christopher-Champlain	North America	43.3473	-80.3019
cambridge-(ca)	East Hespeler	North America	43.4346	-80.2956
cambridge-(ca)	Fiddlesticks	North America	43.3948	-80.2874
cambridge-(ca)	Grand River South	North America	43.4504	-80.4043
cambridge-(ca)	Greenway-Chaplin	North America	43.3842	-80.3114
cambridge-(ca)	Hespeler	North America	43.4334	-80.3164
cambridge-(ca)	Lang's Farm	North America	43.3978	-80.3356
cambridge-(ca)	Little's Corners	North America	43.3439	-80.2758
cambridge-(ca)	Popcorn House	North America	43.4195	-80.2988
cambridge-(ca)	Preston Centre	North America	43.3944	-80.3594
cambridge-(ca)	Silver Heights	North America	43.4401	-80.3147
campeche	Chiná	North America	19.7691	-90.4951
campeche	Lerma	North America	19.8040	-90.6009
cancun	Alfredo V. Bonfil	North America	21.0878	-86.8471
cantel	Almolonga	North America	14.8159	-91.4946
cantel	Zunil	North America	14.7846	-91.4835
canton	Romulus	North America	42.2223	-83.3966
canton-(us)	North Canton	North America	40.8759	-81.4023
cape-coral	Cypress Lake	North America	26.5381	-81.8992
cape-coral	Iona	North America	26.5204	-81.9640
cape-coral	McGregor	North America	26.5609	-81.9145
cardenas-(mx)	Santa Rosalía	North America	18.0885	-93.3581
carney	Glenham-Belhar	North America	39.3500	-76.5486
carney	Hamilton Hills	North America	39.3628	-76.5650
carney	North Harford Road	North America	39.3662	-76.5461
carney	Overlea	North America	39.3634	-76.5205
carney	Parkville	North America	39.3773	-76.5397
carney	Perry Hall	North America	39.4126	-76.4636
carney	Waltherson	North America	39.3465	-76.5627
carolina	Canovanas	North America	18.3751	-65.8993
carolina	Loíza	North America	18.4313	-65.8802
carolina	Trujillo Alto	North America	18.3547	-66.0074
carpentersville	West Dundee	North America	42.0981	-88.2829
carrollton	Farmers Branch	North America	32.9265	-96.8961
carrollwood-village	Carrollwood	North America	28.0500	-82.4929
carrollwood-village	Cheval	North America	28.1486	-82.5145
carrollwood-village	Citrus Park	North America	28.0784	-82.5698
carrollwood-village	Egypt Lake-Leto	North America	28.0177	-82.5062
carrollwood-village	Greater Northdale	North America	28.1055	-82.5259
carrollwood-village	Northdale	North America	28.0939	-82.5056
carson-city	Indian Hills	North America	39.0860	-119.7841
cartago-(cr)	Cot	North America	9.8947	-83.8745
cary	Morrisville	North America	35.8235	-78.8256
casas-adobes	Flowing Wells	North America	32.2940	-111.0098
castle-rock	Castle Pines North	North America	39.4717	-104.8948
catacamas	Santa María del Real	North America	14.7667	-85.9500
cathedral-city	Thousand Palms	North America	33.8200	-116.3903
cativa	Puerto Pilón	North America	9.3632	-79.7933
cativa	Sabanitas	North America	9.3452	-79.8054
catonsville	Arbutus	North America	39.2546	-76.7000
cedar-city	Enoch	North America	37.7733	-113.0244
cedar-park	Anderson Mill	North America	30.4549	-97.8058
cedar-park	Jollyville	North America	30.4427	-97.7750
cedar-rapids	Hiawatha	North America	42.0358	-91.6821
celaya	Rincón de Tamayo	North America	20.4235	-100.7555
centennial	Castlewood	North America	39.5847	-104.9011
centennial	Cherry Creek	North America	39.6110	-104.8610
centennial	Dove Valley	North America	39.5777	-104.8294
centennial	Lone Tree	North America	39.5517	-104.8863
centereach	Bohemia	North America	40.7693	-73.1151
centereach	East Setauket	North America	40.9415	-73.1059
centereach	Holbrook	North America	40.8123	-73.0784
centereach	Lake Grove	North America	40.8529	-73.1151
centereach	Lake Ronkonkoma	North America	40.8351	-73.1312
centereach	Patchogue	North America	40.7657	-73.0151
centereach	Port Jefferson	North America	40.9465	-73.0693
centereach	Ronkonkoma	North America	40.8210	-73.1430
centereach	Setauket-East Setauket	North America	40.9306	-73.1018
centereach	Stony Brook	North America	40.9256	-73.1409
centereach	Terryville	North America	40.9090	-73.0651
central	Brownsfield	North America	30.5466	-91.1207
central	Denham Springs	North America	30.4874	-90.9575
central	Merrydale	North America	30.5013	-91.1084
central	Monticello	North America	30.4891	-91.0487
centreville	Chantilly	North America	38.8943	-77.4311
centreville	Greenbriar	North America	38.8734	-77.4008
centreville	South Riding	North America	38.9209	-77.5039
centro-familiar-la-soledad	La Ermita	North America	21.1519	-101.7331
cerritos	Artesia	North America	33.8659	-118.0831
cerritos	Hawaiian Gardens	North America	33.8314	-118.0728
cerritos	La Palma	North America	33.8464	-118.0467
cerritos	Los Alamitos	North America	33.8031	-118.0726
cerritos	Rossmoor	North America	33.7856	-118.0851
chaguanas	Couva	North America	10.4225	-61.4675
chalchuapa	Atiquizaya	North America	13.9769	-89.7525
chalco	Cocotitlán	North America	19.2334	-98.8660
chalco	La Candelaria Tlapala	North America	19.2404	-98.8477
chalco	San Gregorio Cuautzingo	North America	19.2596	-98.8574
chalco	San Mateo Huitzilzingo	North America	19.2291	-98.9250
chalco	San Pablo Atlazalpan	North America	19.2174	-98.9076
chalco	Santa Catarina Ayotzingo	North America	19.2095	-98.9299
chalco	Santa María Huexoculco	North America	19.2580	-98.8205
chalco	Temamatla	North America	19.2031	-98.8692
champaign	Savoy	North America	40.0547	-88.2517
champaign	Urbana	North America	40.1106	-88.2073
chandler	Gilbert	North America	33.3528	-111.7890
chandler	Sun Lakes	North America	33.2112	-111.8754
channelview	Cloverleaf	North America	29.7783	-95.1719
channelview	Highlands	North America	29.8188	-95.0560
chapel-hill	Briar Chapel	North America	35.8242	-79.1169
chapel-hill	Carrboro	North America	35.9101	-79.0753
charleston	James Island	North America	32.7237	-79.9628
charleston-(us)	South Charleston	North America	38.3684	-81.6996
charlottesville	Hollymead	North America	38.1171	-78.4417
charlottetown	Downtown Charlottetown	North America	46.2325	-63.1273
chateauguay	Mercier	North America	45.3105	-73.7398
chattanooga	East Chattanooga	North America	35.0654	-85.2491
chattanooga	East Ridge	North America	35.0142	-85.2519
chattanooga	Fort Oglethorpe	North America	34.9490	-85.2569
chattanooga	Signal Mountain	North America	35.1226	-85.3439
cheektowaga	Depew	North America	42.9040	-78.6923
cheektowaga	Harris Hill	North America	42.9648	-78.6775
cheektowaga	Williamsville	North America	42.9639	-78.7378
cherry-hill	Bellmawr	North America	39.8676	-75.0946
cherry-hill	Cherry Hill Mall	North America	39.9359	-75.0091
cherry-hill	Cinnaminson	North America	39.9968	-74.9927
cherry-hill	Collingswood	North America	39.9182	-75.0713
cherry-hill	Echelon	North America	39.8484	-74.9957
cherry-hill	Frankford	North America	40.0138	-75.0786
cherry-hill	Haddonfield	North America	39.8915	-75.0377
cherry-hill	Maple Shade	North America	39.9526	-74.9924
cherry-hill	Moorestown-Lenola	North America	39.9659	-74.9644
cherry-hill	Pennsauken	North America	39.9562	-75.0580
cherry-hill	Tacony	North America	40.0312	-75.0443
cherry-hill	Wissinoming	North America	40.0223	-75.0632
cheshire	Cheshire Village	North America	41.5026	-72.8995
chester-(us)	Folcroft	North America	39.8909	-75.2838
chester-(us)	Media	North America	39.9168	-75.3877
chester-(us)	Ridley Park	North America	39.8812	-75.3238
chester-(us)	Swarthmore	North America	39.9021	-75.3499
chester-(us)	Village Green-Green Ridge	North America	39.8636	-75.4255
chester-(us)	Woodlyn	North America	39.8723	-75.3371
chetumal	Calderitas	North America	18.5556	-88.2552
cheyenne	Ranchettes	North America	41.2186	-104.7903
chiapa-de-corzo	Suchiapa	North America	16.6247	-93.0989
chicacao	San Antonio Suchitepéquez	North America	14.5394	-91.4144
chicacao	Santo Tomás La Unión	North America	14.6322	-91.4107
chicago	Chicago Loop	North America	41.8841	-87.6333
chicago	Grand Boulevard	North America	41.8139	-87.6173
chicago	Kenwood	North America	41.8092	-87.5975
chicago	Logan Square	North America	41.9234	-87.6992
chicago	Lower West Side	North America	41.8542	-87.6656
chicago	McKinley Park	North America	41.8317	-87.6737
chicago	Near North Side	North America	41.9000	-87.6345
chicago	Near South Side	North America	41.8567	-87.6248
chicago	Ukrainian Village	North America	41.8994	-87.6845
chicago	West Town	North America	41.8938	-87.6749
chicago-heights	Crete	North America	41.4445	-87.6314
chicago-heights	Flossmoor	North America	41.5428	-87.6848
chicago-heights	Matteson	North America	41.5039	-87.7131
chicago-heights	Park Forest	North America	41.4914	-87.6745
chicago-heights	Richton Park	North America	41.4845	-87.7034
chicago-heights	Sauk Village	North America	41.4884	-87.5675
chicago-heights	Steger	North America	41.4700	-87.6364
chichigalpa	Posoltega	North America	12.5442	-86.9798
chicoloapan	Lomas de San Sebastián	North America	19.3821	-98.9332
chicoloapan	Montecillo	North America	19.4571	-98.9083
chicoloapan	San Miguel Coatlinchán	North America	19.4500	-98.8727
chicoloapan	Santa María Chimalhuacán	North America	19.4215	-98.9504
chicoloapan	Santiago Cuautlalpan	North America	19.4323	-98.9014
chilapa-de-alvarez	Zitlala	North America	17.6905	-99.1864
chilibre	Alcalde Díaz	North America	9.1227	-79.5567
chilibre	Villa Unida	North America	9.1918	-79.6237
chilliwack	Chilliwack-Downtown	North America	49.1643	-121.9591
chilliwack	Promontory	North America	49.1035	-121.9352
chilliwack	Sardis	North America	49.1333	-121.9500
chilliwack	Vedder Crossing	North America	49.1000	-121.9667
chilpancingo	Petaquillas	North America	17.4864	-99.4563
chimaltenango	El Tejar	North America	14.6468	-90.7912
chimaltenango	Parramos	North America	14.6089	-90.8030
chimaltenango	San Andrés Itzapa	North America	14.6222	-90.8431
chinandega	El Realejo	North America	12.5433	-87.1652
chinandega	El Viejo	North America	12.6635	-87.1666
chino	Los Serranos	North America	33.9728	-117.7081
cholula	Chalchihuapan	North America	18.9718	-98.3370
cholula	Coronango	North America	19.1209	-98.3059
cholula	Cuanalá	North America	19.1092	-98.3279
cholula	Cuautlancingo	North America	19.0900	-98.2732
cholula	San Andrés Cholula	North America	19.0514	-98.2953
cholula	San Antonio Mihuacán	North America	19.1533	-98.3047
cholula	San Bernardino Tlaxcalancingo	North America	19.0287	-98.2770
cholula	San Francisco Ocotlán	North America	19.1341	-98.2835
cholula	Sanctorum	North America	19.0992	-98.2542
cholula	Santiago Momoxpan	North America	19.0736	-98.2669
cholula	Zacapechpan	North America	19.0544	-98.3511
chula-vista	Bonita	North America	32.6578	-117.0300
chula-vista	National City	North America	32.6781	-117.0992
cicero	Belmont Cragin	North America	41.9317	-87.7687
cicero	Berwyn	North America	41.8506	-87.7937
cicero	Brighton Park	North America	41.8189	-87.6989
cicero	East Garfield Park	North America	41.8809	-87.7028
cicero	Gage Park	North America	41.7950	-87.6962
cicero	Lyons	North America	41.8134	-87.8181
cicero	North Lawndale	North America	41.8600	-87.7184
cicero	Oak Park	North America	41.8850	-87.7845
cicero	South Lawndale	North America	41.8436	-87.7125
cicero	West Elsdon	North America	41.7939	-87.7245
cicero	West Englewood	North America	41.7781	-87.6667
cicero	West Garfield Park	North America	41.8806	-87.7292
cincinnati	Cheviot	North America	39.1570	-84.6133
cincinnati	Covedale	North America	39.1212	-84.6063
cincinnati	Covington	North America	39.0837	-84.5085
cincinnati	Finneytown	North America	39.2003	-84.5205
cincinnati	Fort Mitchell	North America	39.0595	-84.5474
cincinnati	Fort Thomas	North America	39.0751	-84.4472
cincinnati	Groesbeck	North America	39.2231	-84.5869
cincinnati	Monfort Heights	North America	39.1884	-84.5952
cincinnati	North College Hill	North America	39.2184	-84.5508
cincinnati	Villa Hills	North America	39.0634	-84.5930
cincinnati	Walnut Hills	North America	39.1270	-84.4841
cincinnati	White Oak	North America	39.2131	-84.5994
cintalapa-de-figueroa	Jiquipilas	North America	16.6681	-93.6467
city-of-sammamish	Klahanie	North America	47.5710	-122.0084
city-of-sammamish	Union Hill-Novelty Hill	North America	47.6789	-122.0283
city-of-sammamish	West Lake Sammamish	North America	47.5776	-122.1012
ciudad-acuna	Del Rio	North America	29.3627	-100.8968
ciudad-altamirano	Coyuca de Catalán	North America	18.3261	-100.6990
ciudad-apodaca	Misión San Pablo	North America	25.7400	-100.1442
ciudad-apodaca	Prados de Santa Rosa	North America	25.7981	-100.2269
ciudad-benito-juarez	Héctor Caballero	North America	25.6356	-100.1267
ciudad-benito-juarez	Loma la Paz	North America	25.7111	-100.1347
ciudad-delicias	Pedro Meoqui	North America	28.2685	-105.4805
ciudad-delicias	Santa Cruz de Rosales	North America	28.1872	-105.5560
ciudad-juarez	El Paso	North America	31.7587	-106.4869
ciudad-juarez	Fort Bliss	North America	31.8136	-106.4122
ciudad-melchor-muzquiz	Palaú	North America	27.8924	-101.4235
clay	North Syracuse	North America	43.1348	-76.1299
clearfield	West Point	North America	41.1183	-112.0841
cleburne	Keene	North America	32.3968	-97.3239
clermont	Groveland	North America	28.5581	-81.8512
clermont	Minneola	North America	28.5744	-81.7462
cleveland	Clark-Fulton	North America	41.4640	-81.7098
cleveland	Detroit-Shoreway	North America	41.4777	-81.7299
cleveland	Hough	North America	41.5120	-81.6365
cleveland-(us)	South Cleveland	North America	35.1060	-84.8900
cleveland-heights	Beachwood	North America	41.4645	-81.5087
cleveland-heights	Collinwood	North America	41.5584	-81.5693
cleveland-heights	East Cleveland	North America	41.5331	-81.5790
cleveland-heights	Mayfield Heights	North America	41.5192	-81.4579
cleveland-heights	Pepper Pike	North America	41.4784	-81.4637
cleveland-heights	Shaker Heights	North America	41.4739	-81.5371
cleveland-heights	South Euclid	North America	41.5231	-81.5185
clifton	East Rutherford	North America	40.8340	-74.0971
clifton	Garfield	North America	40.8815	-74.1132
clifton	Little Falls	North America	40.8690	-74.2082
clifton	Lyndhurst	North America	40.8120	-74.1243
clifton	Passaic	North America	40.8568	-74.1285
clifton	Rutherford	North America	40.8265	-74.1068
clifton	Upper Montclair	North America	40.8462	-74.2013
clifton-park	Ballston Lake	North America	42.9117	-73.8682
clifton-park	Mechanicville	North America	42.9029	-73.6873
clinton	Brandywine	North America	38.6968	-76.8478
clinton	Camp Springs	North America	38.8040	-76.9066
clinton	Rosaryville	North America	38.7568	-76.8097
clinton	Westphalia	North America	38.8454	-76.8111
clinton-township	Fraser	North America	42.5392	-82.9494
clinton-township	Mount Clemens	North America	42.5973	-82.8780
coatepec	San Marcos de León	North America	19.4226	-96.9642
coatepec	Teocelo	North America	19.3856	-96.9737
coatepec	Tuzamapan	North America	19.4036	-96.8635
coatepeque	El Quetzal	North America	14.7686	-91.8176
coatepeque	Flores Costa Cuca	North America	14.6324	-91.8634
coatepeque	Nuevo Progreso	North America	14.7917	-91.9195
coatzacoalcos	Allende	North America	18.1540	-94.3942
coatzacoalcos	Lomas de Barrillas	North America	18.1481	-94.5264
coban	San Juan Chamelco	North America	15.4243	-90.3304
coban	San Pedro Carchá	North America	15.4774	-90.3110
coban	Santa Cruz Verapaz	North America	15.3734	-90.4286
coeur-d'alene	Hayden	North America	47.7660	-116.7866
colima	Ciudad de Villa de Álvarez	North America	19.2672	-103.7378
colima	Comala	North America	19.3237	-103.7609
colima	Coquimatlán	North America	19.2035	-103.8105
college-park	Adelphi	North America	39.0032	-76.9719
college-park	Beltsville	North America	39.0348	-76.9075
college-park	Calverton	North America	39.0576	-76.9358
college-park	East Riverdale	North America	38.9580	-76.9110
college-park	Fairland	North America	39.0762	-76.9578
college-park	Greenbelt	North America	39.0046	-76.8755
college-park	Hyattsville	North America	38.9559	-76.9455
college-park	Landover	North America	38.9340	-76.8966
college-park	Lanham	North America	38.9688	-76.8634
college-park	Lanham-Seabrook	North America	38.9684	-76.8511
college-park	New Carrollton	North America	38.9698	-76.8800
college-park	Seabrook	North America	38.9740	-76.8490
college-station	Bryan	North America	30.6744	-96.3700
colon-(cu)	Campo Florido	North America	22.8122	-81.0017
colorado-springs	Manitou Springs	North America	38.8597	-104.9172
columbia	Cayce	North America	33.9657	-81.0740
columbia	Dentsville	North America	34.0640	-80.9582
columbia	Forest Acres	North America	34.0193	-80.9898
columbia	Saint Andrews	North America	34.0430	-81.1010
columbia	West Columbia	North America	33.9935	-81.0740
columbus	Grandview Heights	North America	39.9798	-83.0407
columbus	Upper Arlington	North America	39.9945	-83.0624
columbus-(us)	Phenix City	North America	32.4710	-85.0008
comalapa	San José Poaquil	North America	14.8181	-90.9125
comalapa	San Martín Jilotepeque	North America	14.7801	-90.7926
comalapa	Santa Cruz Balanyá	North America	14.6852	-90.9191
comalcalco	Chichicapa	North America	18.2612	-93.1816
comayagua	Ajuterique	North America	14.3830	-87.7096
comitan	Tzimol	North America	16.1793	-92.1854
commack	Dix Hills	North America	40.8048	-73.3362
commack	East Northport	North America	40.8768	-73.3246
commack	Fort Salonga	North America	40.9126	-73.3010
commack	Kings Park	North America	40.8862	-73.2573
compton	East Rancho Dominguez	North America	33.8981	-118.1954
compton	Willowbrook	North America	33.9170	-118.2551
contla	Amaxac de Guerrero	North America	19.3466	-98.1706
contla	Apetatitlán Antonio Carbajal	North America	19.3362	-98.1791
contla	San Francisco Tetlanohcan	North America	19.2602	-98.1637
contla	San Miguel Contla	North America	19.3611	-98.1325
contla	Santa Ana Chiautempan	North America	19.3066	-98.1877
contla	Tetlanohcán	North America	19.2603	-98.1643
coquitlam	Burke Mountain	North America	49.2936	-122.7561
coquitlam	Canyon Springs	North America	49.2915	-122.7954
coquitlam	Central Coquitlam	North America	49.2603	-122.8381
coquitlam	Coquitlam Town Centre	North America	49.2770	-122.7967
coquitlam	Eagle Ridge	North America	49.2878	-122.8217
coquitlam	Hockaday	North America	49.2968	-122.7703
coquitlam	New Horizons	North America	49.2812	-122.7791
coquitlam	Port Coquitlam	North America	49.2664	-122.7693
coquitlam	Port Moody	North America	49.2812	-122.8246
coquitlam	Ranch Park	North America	49.2605	-122.8091
coquitlam	Riverwood	North America	49.2558	-122.7358
coquitlam	Westwood Plateau	North America	49.3046	-122.7934
coral-springs	Sandalfoot Cove	North America	26.3386	-80.1869
coram	Farmingville	North America	40.8312	-73.0296
coram	Holtsville	North America	40.8154	-73.0451
coram	Middle Island	North America	40.8843	-72.9373
coram	Miller Place	North America	40.9598	-72.9962
coram	Mount Sinai	North America	40.9470	-73.0296
coram	North Patchogue	North America	40.7870	-73.0090
coram	Port Jefferson Station	North America	40.9254	-73.0473
coram	Rocky Point	North America	40.9526	-72.9254
coram	Selden	North America	40.8665	-73.0357
coram	Sound Beach	North America	40.9562	-72.9679
cordoba-(mx)	Amatlán de los Reyes	North America	18.8466	-96.9159
cordoba-(mx)	Córdoba (Santa Leticia)	North America	18.9086	-96.9789
cordoba-(mx)	Fortín de las Flores	North America	18.9081	-97.0000
cordoba-(mx)	Monte Blanco	North America	18.9663	-97.0168
cordoba-(mx)	Peñuela	North America	18.8642	-96.8945
cornelius	Davidson	North America	35.5023	-80.8391
cornelius	Lake Norman of Catawba	North America	35.5868	-80.9595
corona	El Cerrito Corona	North America	33.8406	-117.5228
corona	Home Gardens	North America	33.8781	-117.5209
cortazar	Sarabia	North America	20.5235	-101.0606
cortazar	Villagrán	North America	20.5136	-100.9964
cosamaloapan	Carlos A. Carrillo	North America	18.3748	-95.7544
costa-mesa	Newport Beach	North America	33.6189	-117.9290
cote-saint-luc	Hampstead	North America	45.4808	-73.6467
cote-saint-luc	Kahnawake	North America	45.4108	-73.6814
cote-saint-luc	Mont-Royal	North America	45.5168	-73.6492
cote-saint-luc	Montréal-Ouest	North America	45.4529	-73.6492
cote-saint-luc	Notre-Dame-de-Grâce	North America	45.4768	-73.6143
cote-saint-luc	Saint-Laurent	North America	45.5001	-73.6659
cote-saint-luc	Snowdon	North America	45.4859	-73.6310
cottage-grove	Saint Paul Park	North America	44.8422	-92.9913
cottonwood-heights	Holladay	North America	40.6688	-111.8247
cottonwood-heights	Little Cottonwood Creek Valley	North America	40.6044	-111.8294
cottonwood-heights	Mount Olympus	North America	40.6855	-111.7885
cottonwood-heights	Sandy Hills	North America	40.5811	-111.8508
country-club	Miami Lakes	North America	25.9087	-80.3087
country-club	Palm Springs North	North America	25.9351	-80.3338
courtenay	Comox	North America	49.6829	-124.9361
coventry-(us)	West Greenwich	North America	41.6370	-71.6600
coyoacan	Benito Juárez	North America	19.3727	-99.1564
coyoacan	Colonia Nativitas	North America	19.3812	-99.1368
coyoacan	Colonia del Valle	North America	19.3861	-99.1620
coyoacan	Magdalena Contreras	North America	19.3321	-99.2112
coyoacan	Álvaro Obregón	North America	19.3587	-99.2033
cranberry-township	Fernway	North America	40.6948	-80.1309
crofton	Davidsonville	North America	38.9229	-76.6283
crown-point	Cedar Lake	North America	41.3648	-87.4411
cuautitlan-izcalli	Cuautitlán	North America	19.6705	-99.1799
cuautitlan-izcalli	Huilango	North America	19.6806	-99.2564
cuautitlan-izcalli	San Mateo Xoloc	North America	19.7065	-99.2482
cuautitlan-izcalli	Tultitlán de Mariano Escobedo	North America	19.6466	-99.1679
cuautla	Anenecuilco	North America	18.7791	-98.9861
cuautla	Ciudad Ayala	North America	18.7669	-98.9822
cuautla	Cocoyoc	North America	18.8842	-98.9819
